SRR396889	PAIRED	SRR396889_1.fastq.gz	SRR396889_2.fastq.gz
SRR397202	PAIRED	SRR397202_1.fastq.gz	SRR397202_2.fastq.gz
SRR397204	PAIRED	SRR397204_1.fastq.gz	SRR397204_2.fastq.gz
SRR397205	PAIRED	SRR397205_1.fastq.gz	SRR397205_2.fastq.gz
SRR397209	PAIRED	SRR397209_1.fastq.gz	SRR397209_2.fastq.gz
SRR397210	PAIRED	SRR397210_1.fastq.gz	SRR397210_2.fastq.gz
SRR397212	PAIRED	SRR397212_1.fastq.gz	SRR397212_2.fastq.gz
SRR397216	PAIRED	SRR397216_1.fastq.gz	SRR397216_2.fastq.gz
SRR397218	PAIRED	SRR397218_1.fastq.gz	SRR397218_2.fastq.gz
SRR397221	PAIRED	SRR397221_1.fastq.gz	SRR397221_2.fastq.gz
SRR397222	PAIRED	SRR397222_1.fastq.gz	SRR397222_2.fastq.gz
SRR397223	PAIRED	SRR397223_1.fastq.gz	SRR397223_2.fastq.gz
SRR397224	PAIRED	SRR397224_1.fastq.gz	SRR397224_2.fastq.gz
SRR397225	PAIRED	SRR397225_1.fastq.gz	SRR397225_2.fastq.gz
SRR397226	PAIRED	SRR397226_1.fastq.gz	SRR397226_2.fastq.gz
SRR397235	PAIRED	SRR397235_1.fastq.gz	SRR397235_2.fastq.gz
SRR397237	PAIRED	SRR397237_1.fastq.gz	SRR397237_2.fastq.gz
SRR397239	PAIRED	SRR397239_1.fastq.gz	SRR397239_2.fastq.gz
SRR397240	PAIRED	SRR397240_1.fastq.gz	SRR397240_2.fastq.gz
SRR397244	PAIRED	SRR397244_1.fastq.gz	SRR397244_2.fastq.gz
SRR397245	PAIRED	SRR397245_1.fastq.gz	SRR397245_2.fastq.gz
SRR397246	PAIRED	SRR397246_1.fastq.gz	SRR397246_2.fastq.gz
SRR397257	PAIRED	SRR397257_1.fastq.gz	SRR397257_2.fastq.gz
SRR397259	PAIRED	SRR397259_1.fastq.gz	SRR397259_2.fastq.gz
SRR397263	PAIRED	SRR397263_1.fastq.gz	SRR397263_2.fastq.gz
SRR397266	PAIRED	SRR397266_1.fastq.gz	SRR397266_2.fastq.gz
SRR397272	PAIRED	SRR397272_1.fastq.gz	SRR397272_2.fastq.gz
SRR397273	PAIRED	SRR397273_1.fastq.gz	SRR397273_2.fastq.gz
SRR397277	PAIRED	SRR397277_1.fastq.gz	SRR397277_2.fastq.gz
SRR397283	PAIRED	SRR397283_1.fastq.gz	SRR397283_2.fastq.gz
SRR397284	PAIRED	SRR397284_1.fastq.gz	SRR397284_2.fastq.gz
SRR397285	PAIRED	SRR397285_1.fastq.gz	SRR397285_2.fastq.gz
SRR397286	PAIRED	SRR397286_1.fastq.gz	SRR397286_2.fastq.gz
SRR397288	PAIRED	SRR397288_1.fastq.gz	SRR397288_2.fastq.gz
SRR397297	PAIRED	SRR397297_1.fastq.gz	SRR397297_2.fastq.gz
SRR397299	PAIRED	SRR397299_1.fastq.gz	SRR397299_2.fastq.gz
SRR397301	PAIRED	SRR397301_1.fastq.gz	SRR397301_2.fastq.gz
SRR397305	PAIRED	SRR397305_1.fastq.gz	SRR397305_2.fastq.gz
SRR397313	PAIRED	SRR397313_1.fastq.gz	SRR397313_2.fastq.gz
SRR397319	PAIRED	SRR397319_1.fastq.gz	SRR397319_2.fastq.gz
SRR397321	PAIRED	SRR397321_1.fastq.gz	SRR397321_2.fastq.gz
SRR397322	PAIRED	SRR397322_1.fastq.gz	SRR397322_2.fastq.gz
SRR397325	PAIRED	SRR397325_1.fastq.gz	SRR397325_2.fastq.gz
SRR397327	PAIRED	SRR397327_1.fastq.gz	SRR397327_2.fastq.gz
SRR397328	PAIRED	SRR397328_1.fastq.gz	SRR397328_2.fastq.gz
SRR397329	PAIRED	SRR397329_1.fastq.gz	SRR397329_2.fastq.gz
SRR397331	PAIRED	SRR397331_1.fastq.gz	SRR397331_2.fastq.gz
SRR397332	PAIRED	SRR397332_1.fastq.gz	SRR397332_2.fastq.gz
SRR397335	PAIRED	SRR397335_1.fastq.gz	SRR397335_2.fastq.gz
SRR397338	PAIRED	SRR397338_1.fastq.gz	SRR397338_2.fastq.gz
SRR397341	PAIRED	SRR397341_1.fastq.gz	SRR397341_2.fastq.gz
SRR397343	PAIRED	SRR397343_1.fastq.gz	SRR397343_2.fastq.gz
SRR397351	PAIRED	SRR397351_1.fastq.gz	SRR397351_2.fastq.gz
SRR397354	PAIRED	SRR397354_1.fastq.gz	SRR397354_2.fastq.gz
SRR397359	PAIRED	SRR397359_1.fastq.gz	SRR397359_2.fastq.gz
SRR397364	PAIRED	SRR397364_1.fastq.gz	SRR397364_2.fastq.gz
SRR397368	PAIRED	SRR397368_1.fastq.gz	SRR397368_2.fastq.gz
SRR397373	PAIRED	SRR397373_1.fastq.gz	SRR397373_2.fastq.gz
SRR397374	PAIRED	SRR397374_1.fastq.gz	SRR397374_2.fastq.gz
SRR397376	PAIRED	SRR397376_1.fastq.gz	SRR397376_2.fastq.gz
SRR397378	PAIRED	SRR397378_1.fastq.gz	SRR397378_2.fastq.gz
SRR397384	PAIRED	SRR397384_1.fastq.gz	SRR397384_2.fastq.gz
SRR397387	PAIRED	SRR397387_1.fastq.gz	SRR397387_2.fastq.gz
SRR397390	PAIRED	SRR397390_1.fastq.gz	SRR397390_2.fastq.gz
SRR397391	PAIRED	SRR397391_1.fastq.gz	SRR397391_2.fastq.gz
SRR397393	PAIRED	SRR397393_1.fastq.gz	SRR397393_2.fastq.gz
SRR397395	PAIRED	SRR397395_1.fastq.gz	SRR397395_2.fastq.gz
SRR397396	PAIRED	SRR397396_1.fastq.gz	SRR397396_2.fastq.gz
SRR397399	PAIRED	SRR397399_1.fastq.gz	SRR397399_2.fastq.gz
SRR397402	PAIRED	SRR397402_1.fastq.gz	SRR397402_2.fastq.gz
SRR397405	PAIRED	SRR397405_1.fastq.gz	SRR397405_2.fastq.gz
SRR397407	PAIRED	SRR397407_1.fastq.gz	SRR397407_2.fastq.gz
SRR397410	PAIRED	SRR397410_1.fastq.gz	SRR397410_2.fastq.gz
SRR397412	PAIRED	SRR397412_1.fastq.gz	SRR397412_2.fastq.gz
SRR397413	PAIRED	SRR397413_1.fastq.gz	SRR397413_2.fastq.gz
SRR748241	PAIRED	SRR748241_1.fastq.gz	SRR748241_2.fastq.gz
SRR396888	PAIRED	SRR396888_1.fastq.gz	SRR396888_2.fastq.gz
SRR396891	PAIRED	SRR396891_1.fastq.gz	SRR396891_2.fastq.gz
SRR396892	PAIRED	SRR396892_1.fastq.gz	SRR396892_2.fastq.gz
SRR396896	PAIRED	SRR396896_1.fastq.gz	SRR396896_2.fastq.gz
SRR396899	PAIRED	SRR396899_1.fastq.gz	SRR396899_2.fastq.gz
SRR396901	PAIRED	SRR396901_1.fastq.gz	SRR396901_2.fastq.gz
SRR396903	PAIRED	SRR396903_1.fastq.gz	SRR396903_2.fastq.gz
SRR396907	PAIRED	SRR396907_1.fastq.gz	SRR396907_2.fastq.gz
SRR396908	PAIRED	SRR396908_1.fastq.gz	SRR396908_2.fastq.gz
SRR396914	PAIRED	SRR396914_1.fastq.gz	SRR396914_2.fastq.gz
SRR396916	PAIRED	SRR396916_1.fastq.gz	SRR396916_2.fastq.gz
SRR396919	PAIRED	SRR396919_1.fastq.gz	SRR396919_2.fastq.gz
SRR396921	PAIRED	SRR396921_1.fastq.gz	SRR396921_2.fastq.gz
SRR396926	PAIRED	SRR396926_1.fastq.gz	SRR396926_2.fastq.gz
SRR396927	PAIRED	SRR396927_1.fastq.gz	SRR396927_2.fastq.gz
SRR396930	PAIRED	SRR396930_1.fastq.gz	SRR396930_2.fastq.gz
SRR396934	PAIRED	SRR396934_1.fastq.gz	SRR396934_2.fastq.gz
SRR396939	PAIRED	SRR396939_1.fastq.gz	SRR396939_2.fastq.gz
SRR396942	PAIRED	SRR396942_1.fastq.gz	SRR396942_2.fastq.gz
SRR396949	PAIRED	SRR396949_1.fastq.gz	SRR396949_2.fastq.gz
SRR396950	PAIRED	SRR396950_1.fastq.gz	SRR396950_2.fastq.gz
SRR396955	PAIRED	SRR396955_1.fastq.gz	SRR396955_2.fastq.gz
SRR396956	PAIRED	SRR396956_1.fastq.gz	SRR396956_2.fastq.gz
SRR396957	PAIRED	SRR396957_1.fastq.gz	SRR396957_2.fastq.gz
SRR396961	PAIRED	SRR396961_1.fastq.gz	SRR396961_2.fastq.gz
SRR396962	PAIRED	SRR396962_1.fastq.gz	SRR396962_2.fastq.gz
SRR396966	PAIRED	SRR396966_1.fastq.gz	SRR396966_2.fastq.gz
SRR396967	PAIRED	SRR396967_1.fastq.gz	SRR396967_2.fastq.gz
SRR396971	PAIRED	SRR396971_1.fastq.gz	SRR396971_2.fastq.gz
SRR396972	PAIRED	SRR396972_1.fastq.gz	SRR396972_2.fastq.gz
SRR396974	PAIRED	SRR396974_1.fastq.gz	SRR396974_2.fastq.gz
SRR396976	PAIRED	SRR396976_1.fastq.gz	SRR396976_2.fastq.gz
SRR396977	PAIRED	SRR396977_1.fastq.gz	SRR396977_2.fastq.gz
SRR396981	PAIRED	SRR396981_1.fastq.gz	SRR396981_2.fastq.gz
SRR396982	PAIRED	SRR396982_1.fastq.gz	SRR396982_2.fastq.gz
SRR396985	PAIRED	SRR396985_1.fastq.gz	SRR396985_2.fastq.gz
SRR396987	PAIRED	SRR396987_1.fastq.gz	SRR396987_2.fastq.gz
SRR396988	PAIRED	SRR396988_1.fastq.gz	SRR396988_2.fastq.gz
SRR396989	PAIRED	SRR396989_1.fastq.gz	SRR396989_2.fastq.gz
SRR396990	PAIRED	SRR396990_1.fastq.gz	SRR396990_2.fastq.gz
SRR396991	PAIRED	SRR396991_1.fastq.gz	SRR396991_2.fastq.gz
SRR396992	PAIRED	SRR396992_1.fastq.gz	SRR396992_2.fastq.gz
SRR396993	PAIRED	SRR396993_1.fastq.gz	SRR396993_2.fastq.gz
SRR396994	PAIRED	SRR396994_1.fastq.gz	SRR396994_2.fastq.gz
SRR396997	PAIRED	SRR396997_1.fastq.gz	SRR396997_2.fastq.gz
SRR397004	PAIRED	SRR397004_1.fastq.gz	SRR397004_2.fastq.gz
SRR397007	PAIRED	SRR397007_1.fastq.gz	SRR397007_2.fastq.gz
SRR397008	PAIRED	SRR397008_1.fastq.gz	SRR397008_2.fastq.gz
SRR397012	PAIRED	SRR397012_1.fastq.gz	SRR397012_2.fastq.gz
SRR397014	PAIRED	SRR397014_1.fastq.gz	SRR397014_2.fastq.gz
SRR397015	PAIRED	SRR397015_1.fastq.gz	SRR397015_2.fastq.gz
SRR397019	PAIRED	SRR397019_1.fastq.gz	SRR397019_2.fastq.gz
SRR397020	PAIRED	SRR397020_1.fastq.gz	SRR397020_2.fastq.gz
SRR397025	PAIRED	SRR397025_1.fastq.gz	SRR397025_2.fastq.gz
SRR397028	PAIRED	SRR397028_1.fastq.gz	SRR397028_2.fastq.gz
SRR397034	PAIRED	SRR397034_1.fastq.gz	SRR397034_2.fastq.gz
SRR397035	PAIRED	SRR397035_1.fastq.gz	SRR397035_2.fastq.gz
SRR397038	PAIRED	SRR397038_1.fastq.gz	SRR397038_2.fastq.gz
SRR397040	PAIRED	SRR397040_1.fastq.gz	SRR397040_2.fastq.gz
SRR397041	PAIRED	SRR397041_1.fastq.gz	SRR397041_2.fastq.gz
SRR397043	PAIRED	SRR397043_1.fastq.gz	SRR397043_2.fastq.gz
SRR397045	PAIRED	SRR397045_1.fastq.gz	SRR397045_2.fastq.gz
SRR397050	PAIRED	SRR397050_1.fastq.gz	SRR397050_2.fastq.gz
SRR397052	PAIRED	SRR397052_1.fastq.gz	SRR397052_2.fastq.gz
SRR397053	PAIRED	SRR397053_1.fastq.gz	SRR397053_2.fastq.gz
SRR397054	PAIRED	SRR397054_1.fastq.gz	SRR397054_2.fastq.gz
SRR397061	PAIRED	SRR397061_1.fastq.gz	SRR397061_2.fastq.gz
SRR397069	PAIRED	SRR397069_1.fastq.gz	SRR397069_2.fastq.gz
SRR397071	PAIRED	SRR397071_1.fastq.gz	SRR397071_2.fastq.gz
SRR397075	PAIRED	SRR397075_1.fastq.gz	SRR397075_2.fastq.gz
SRR397077	PAIRED	SRR397077_1.fastq.gz	SRR397077_2.fastq.gz
SRR397080	PAIRED	SRR397080_1.fastq.gz	SRR397080_2.fastq.gz
SRR397081	PAIRED	SRR397081_1.fastq.gz	SRR397081_2.fastq.gz
SRR397082	PAIRED	SRR397082_1.fastq.gz	SRR397082_2.fastq.gz
SRR397083	PAIRED	SRR397083_1.fastq.gz	SRR397083_2.fastq.gz
SRR397085	PAIRED	SRR397085_1.fastq.gz	SRR397085_2.fastq.gz
SRR397087	PAIRED	SRR397087_1.fastq.gz	SRR397087_2.fastq.gz
SRR397091	PAIRED	SRR397091_1.fastq.gz	SRR397091_2.fastq.gz
SRR397094	PAIRED	SRR397094_1.fastq.gz	SRR397094_2.fastq.gz
SRR397102	PAIRED	SRR397102_1.fastq.gz	SRR397102_2.fastq.gz
SRR397111	PAIRED	SRR397111_1.fastq.gz	SRR397111_2.fastq.gz
SRR397117	PAIRED	SRR397117_1.fastq.gz	SRR397117_2.fastq.gz
SRR397124	PAIRED	SRR397124_1.fastq.gz	SRR397124_2.fastq.gz
SRR397125	PAIRED	SRR397125_1.fastq.gz	SRR397125_2.fastq.gz
SRR397126	PAIRED	SRR397126_1.fastq.gz	SRR397126_2.fastq.gz
SRR397129	PAIRED	SRR397129_1.fastq.gz	SRR397129_2.fastq.gz
SRR397130	PAIRED	SRR397130_1.fastq.gz	SRR397130_2.fastq.gz
SRR397132	PAIRED	SRR397132_1.fastq.gz	SRR397132_2.fastq.gz
SRR397134	PAIRED	SRR397134_1.fastq.gz	SRR397134_2.fastq.gz
SRR397135	PAIRED	SRR397135_1.fastq.gz	SRR397135_2.fastq.gz
SRR397138	PAIRED	SRR397138_1.fastq.gz	SRR397138_2.fastq.gz
SRR397141	PAIRED	SRR397141_1.fastq.gz	SRR397141_2.fastq.gz
SRR397142	PAIRED	SRR397142_1.fastq.gz	SRR397142_2.fastq.gz
SRR397144	PAIRED	SRR397144_1.fastq.gz	SRR397144_2.fastq.gz
SRR397146	PAIRED	SRR397146_1.fastq.gz	SRR397146_2.fastq.gz
SRR397149	PAIRED	SRR397149_1.fastq.gz	SRR397149_2.fastq.gz
SRR397154	PAIRED	SRR397154_1.fastq.gz	SRR397154_2.fastq.gz
SRR397160	PAIRED	SRR397160_1.fastq.gz	SRR397160_2.fastq.gz
SRR397161	PAIRED	SRR397161_1.fastq.gz	SRR397161_2.fastq.gz
SRR397162	PAIRED	SRR397162_1.fastq.gz	SRR397162_2.fastq.gz
SRR397163	PAIRED	SRR397163_1.fastq.gz	SRR397163_2.fastq.gz
SRR397166	PAIRED	SRR397166_1.fastq.gz	SRR397166_2.fastq.gz
SRR397167	PAIRED	SRR397167_1.fastq.gz	SRR397167_2.fastq.gz
SRR397170	PAIRED	SRR397170_1.fastq.gz	SRR397170_2.fastq.gz
SRR397171	PAIRED	SRR397171_1.fastq.gz	SRR397171_2.fastq.gz
SRR397173	PAIRED	SRR397173_1.fastq.gz	SRR397173_2.fastq.gz
SRR397175	PAIRED	SRR397175_1.fastq.gz	SRR397175_2.fastq.gz
SRR397178	PAIRED	SRR397178_1.fastq.gz	SRR397178_2.fastq.gz
SRR397179	PAIRED	SRR397179_1.fastq.gz	SRR397179_2.fastq.gz
SRR397180	PAIRED	SRR397180_1.fastq.gz	SRR397180_2.fastq.gz
SRR397185	PAIRED	SRR397185_1.fastq.gz	SRR397185_2.fastq.gz
SRR397186	PAIRED	SRR397186_1.fastq.gz	SRR397186_2.fastq.gz
SRR397188	PAIRED	SRR397188_1.fastq.gz	SRR397188_2.fastq.gz
SRR397190	PAIRED	SRR397190_1.fastq.gz	SRR397190_2.fastq.gz
SRR397191	PAIRED	SRR397191_1.fastq.gz	SRR397191_2.fastq.gz
SRR397194	PAIRED	SRR397194_1.fastq.gz	SRR397194_2.fastq.gz
SRR397195	PAIRED	SRR397195_1.fastq.gz	SRR397195_2.fastq.gz
SRR397196	PAIRED	SRR397196_1.fastq.gz	SRR397196_2.fastq.gz
SRR397203	PAIRED	SRR397203_1.fastq.gz	SRR397203_2.fastq.gz
SRR397208	PAIRED	SRR397208_1.fastq.gz	SRR397208_2.fastq.gz
SRR397211	PAIRED	SRR397211_1.fastq.gz	SRR397211_2.fastq.gz
SRR397213	PAIRED	SRR397213_1.fastq.gz	SRR397213_2.fastq.gz
SRR397214	PAIRED	SRR397214_1.fastq.gz	SRR397214_2.fastq.gz
SRR397219	PAIRED	SRR397219_1.fastq.gz	SRR397219_2.fastq.gz
SRR397232	PAIRED	SRR397232_1.fastq.gz	SRR397232_2.fastq.gz
SRR397234	PAIRED	SRR397234_1.fastq.gz	SRR397234_2.fastq.gz
SRR397236	PAIRED	SRR397236_1.fastq.gz	SRR397236_2.fastq.gz
SRR397242	PAIRED	SRR397242_1.fastq.gz	SRR397242_2.fastq.gz
SRR397243	PAIRED	SRR397243_1.fastq.gz	SRR397243_2.fastq.gz
SRR397247	PAIRED	SRR397247_1.fastq.gz	SRR397247_2.fastq.gz
SRR397249	PAIRED	SRR397249_1.fastq.gz	SRR397249_2.fastq.gz
SRR397252	PAIRED	SRR397252_1.fastq.gz	SRR397252_2.fastq.gz
SRR397253	PAIRED	SRR397253_1.fastq.gz	SRR397253_2.fastq.gz
SRR397254	PAIRED	SRR397254_1.fastq.gz	SRR397254_2.fastq.gz
SRR397258	PAIRED	SRR397258_1.fastq.gz	SRR397258_2.fastq.gz
SRR397260	PAIRED	SRR397260_1.fastq.gz	SRR397260_2.fastq.gz
SRR397261	PAIRED	SRR397261_1.fastq.gz	SRR397261_2.fastq.gz
SRR397264	PAIRED	SRR397264_1.fastq.gz	SRR397264_2.fastq.gz
SRR397265	PAIRED	SRR397265_1.fastq.gz	SRR397265_2.fastq.gz
SRR397268	PAIRED	SRR397268_1.fastq.gz	SRR397268_2.fastq.gz
SRR397270	PAIRED	SRR397270_1.fastq.gz	SRR397270_2.fastq.gz
SRR397271	PAIRED	SRR397271_1.fastq.gz	SRR397271_2.fastq.gz
SRR397276	PAIRED	SRR397276_1.fastq.gz	SRR397276_2.fastq.gz
SRR397280	PAIRED	SRR397280_1.fastq.gz	SRR397280_2.fastq.gz
SRR397281	PAIRED	SRR397281_1.fastq.gz	SRR397281_2.fastq.gz
SRR397290	PAIRED	SRR397290_1.fastq.gz	SRR397290_2.fastq.gz
SRR397292	PAIRED	SRR397292_1.fastq.gz	SRR397292_2.fastq.gz
SRR397295	PAIRED	SRR397295_1.fastq.gz	SRR397295_2.fastq.gz
SRR397296	PAIRED	SRR397296_1.fastq.gz	SRR397296_2.fastq.gz
SRR397298	PAIRED	SRR397298_1.fastq.gz	SRR397298_2.fastq.gz
SRR397304	PAIRED	SRR397304_1.fastq.gz	SRR397304_2.fastq.gz
SRR397306	PAIRED	SRR397306_1.fastq.gz	SRR397306_2.fastq.gz
SRR397307	PAIRED	SRR397307_1.fastq.gz	SRR397307_2.fastq.gz
SRR397311	PAIRED	SRR397311_1.fastq.gz	SRR397311_2.fastq.gz
SRR397314	PAIRED	SRR397314_1.fastq.gz	SRR397314_2.fastq.gz
SRR397315	PAIRED	SRR397315_1.fastq.gz	SRR397315_2.fastq.gz
SRR397318	PAIRED	SRR397318_1.fastq.gz	SRR397318_2.fastq.gz
SRR397323	PAIRED	SRR397323_1.fastq.gz	SRR397323_2.fastq.gz
SRR397339	PAIRED	SRR397339_1.fastq.gz	SRR397339_2.fastq.gz
SRR397340	PAIRED	SRR397340_1.fastq.gz	SRR397340_2.fastq.gz
SRR397342	PAIRED	SRR397342_1.fastq.gz	SRR397342_2.fastq.gz
SRR397345	PAIRED	SRR397345_1.fastq.gz	SRR397345_2.fastq.gz
SRR397352	PAIRED	SRR397352_1.fastq.gz	SRR397352_2.fastq.gz
SRR397355	PAIRED	SRR397355_1.fastq.gz	SRR397355_2.fastq.gz
SRR397357	PAIRED	SRR397357_1.fastq.gz	SRR397357_2.fastq.gz
SRR397360	PAIRED	SRR397360_1.fastq.gz	SRR397360_2.fastq.gz
SRR397361	PAIRED	SRR397361_1.fastq.gz	SRR397361_2.fastq.gz
SRR397363	PAIRED	SRR397363_1.fastq.gz	SRR397363_2.fastq.gz
SRR397366	PAIRED	SRR397366_1.fastq.gz	SRR397366_2.fastq.gz
SRR397367	PAIRED	SRR397367_1.fastq.gz	SRR397367_2.fastq.gz
SRR397371	PAIRED	SRR397371_1.fastq.gz	SRR397371_2.fastq.gz
SRR397372	PAIRED	SRR397372_1.fastq.gz	SRR397372_2.fastq.gz
SRR397375	PAIRED	SRR397375_1.fastq.gz	SRR397375_2.fastq.gz
SRR397377	PAIRED	SRR397377_1.fastq.gz	SRR397377_2.fastq.gz
SRR397380	PAIRED	SRR397380_1.fastq.gz	SRR397380_2.fastq.gz
SRR397382	PAIRED	SRR397382_1.fastq.gz	SRR397382_2.fastq.gz
SRR397386	PAIRED	SRR397386_1.fastq.gz	SRR397386_2.fastq.gz
SRR397388	PAIRED	SRR397388_1.fastq.gz	SRR397388_2.fastq.gz
SRR397398	PAIRED	SRR397398_1.fastq.gz	SRR397398_2.fastq.gz
SRR397400	PAIRED	SRR397400_1.fastq.gz	SRR397400_2.fastq.gz
SRR397401	PAIRED	SRR397401_1.fastq.gz	SRR397401_2.fastq.gz
SRR397403	PAIRED	SRR397403_1.fastq.gz	SRR397403_2.fastq.gz
SRR397404	PAIRED	SRR397404_1.fastq.gz	SRR397404_2.fastq.gz
SRR397408	PAIRED	SRR397408_1.fastq.gz	SRR397408_2.fastq.gz
SRR397409	PAIRED	SRR397409_1.fastq.gz	SRR397409_2.fastq.gz
SRR397415	PAIRED	SRR397415_1.fastq.gz	SRR397415_2.fastq.gz
